date,dji_cr,dji_cr_2,dji_f_cr,dji_f_cr_2,dxy_cr,dxy_cr_2,ixic_f_cr,ixic_f_cr_2,ixic_cr,ixic_cr_2,spx_f_cr,spx_f_cr_2,sox_cr,sox_cr_2,spx_cr,spx_cr_2,bond_usa_10_cr,bond_usa_10_cr_2,bond_usa_2_cr,bond_usa_2_cr_2,bond_usa_3m_cr,bond_usa_3m_cr_2,vix_cr,vix_cr_2,wti_cr,wti_cr_2,spsy_cr,spsy_cr_2,spny_cr,spny_cr_2,spxhc_cr,spxhc_cr_2,splrcd_cr,splrcd_cr_2,splrci_cr,splrci_cr_2,splrcu_cr,splrcu_cr_2,splrcs_cr,splrcs_cr_2,splrct_cr,splrct_cr_2,splrcl_cr,splrcl_cr_2,splrcm_cr,splrcm_cr_2,ixbk_cr,ixbk_cr_2,ixfn_cr,ixfn_cr_2,ixid_cr,ixid_cr_2,ixis_cr,ixis_cr_2,ixk_cr,ixk_cr_2,ixtr_cr,ixtr_cr_2,ixut_cr,ixut_cr_2,nbi_cr,nbi_cr_2,bkx_cr,bkx_cr_2,bond_kor_10_cr,bond_kor_10_cr_2,bond_kor_2_cr,bond_kor_2_cr_2,kosdaq_cr,kosdaq_cr_2,kospi_cr,kospi_cr_2,krw_cr,krw_cr_2,,dji_cr,dji_cr_2,dji_f_cr,dji_f_cr_2,dxy_cr,dxy_cr_2,ixic_f_cr,ixic_f_cr_2,ixic_cr,ixic_cr_2,spx_f_cr,spx_f_cr_2,sox_cr,sox_cr_2,spx_cr,spx_cr_2,bond_usa_10_cr,bond_usa_10_cr_2,bond_usa_2_cr,bond_usa_2_cr_2,bond_usa_3m_cr,bond_usa_3m_cr_2,vix_cr,vix_cr_2,wti_cr,wti_cr_2,spsy_cr,spsy_cr_2,spny_cr,spny_cr_2,spxhc_cr,spxhc_cr_2,splrcd_cr,splrcd_cr_2,splrci_cr,splrci_cr_2,splrcu_cr,splrcu_cr_2,splrcs_cr,splrcs_cr_2,splrct_cr,splrct_cr_2,splrcl_cr,splrcl_cr_2,splrcm_cr,splrcm_cr_2,ixbk_cr,ixbk_cr_2,ixfn_cr,ixfn_cr_2,ixid_cr,ixid_cr_2,ixis_cr,ixis_cr_2,ixk_cr,ixk_cr_2,ixtr_cr,ixtr_cr_2,ixut_cr,ixut_cr_2,nbi_cr,nbi_cr_2,bkx_cr,bkx_cr_2,bond_kor_10_cr,bond_kor_10_cr_2,bond_kor_2_cr,bond_kor_2_cr_2,kosdaq_cr,kosdaq_cr_2,kospi_cr,kospi_cr_2,krw_cr,krw_cr_2,,dji_cr,dji_cr_2,dji_f_cr,dji_f_cr_2,dxy_cr,dxy_cr_2,ixic_f_cr,ixic_f_cr_2,ixic_cr,ixic_cr_2,spx_f_cr,spx_f_cr_2,sox_cr,sox_cr_2,spx_cr,spx_cr_2,bond_usa_10_cr,bond_usa_10_cr_2,bond_usa_2_cr,bond_usa_2_cr_2,bond_usa_3m_cr,bond_usa_3m_cr_2,vix_cr,vix_cr_2,wti_cr,wti_cr_2,spsy_cr,spsy_cr_2,spny_cr,spny_cr_2,spxhc_cr,spxhc_cr_2,splrcd_cr,splrcd_cr_2,splrci_cr,splrci_cr_2,splrcu_cr,splrcu_cr_2,splrcs_cr,splrcs_cr_2,splrct_cr,splrct_cr_2,splrcl_cr,splrcl_cr_2,splrcm_cr,splrcm_cr_2,ixbk_cr,ixbk_cr_2,ixfn_cr,ixfn_cr_2,ixid_cr,ixid_cr_2,ixis_cr,ixis_cr_2,ixk_cr,ixk_cr_2,ixtr_cr,ixtr_cr_2,ixut_cr,ixut_cr_2,nbi_cr,nbi_cr_2,bkx_cr,bkx_cr_2,bond_kor_10_cr,bond_kor_10_cr_2,bond_kor_2_cr,bond_kor_2_cr_2,kosdaq_cr,kosdaq_cr_2,kospi_cr,kospi_cr_2,krw_cr,krw_cr_2
2023-01-09,2.13%,1.084587747,2.12%,1.065357912,-1.13%,-0.360504116,2.71%,1.038707185,2.56%,1.056820081,2.26%,1.058201058,4.67%,2.593546416,2.28%,1.092923122,-4.35%,-3.52303523,-4.61%,-2.243140856,0.09%,2.43578388,-5.92%,-3.998187456,0.14%,1.276771488,2.28%,1.339180325,1.68%,3.703295761,0.89%,-0.151429694,2.40%,1.423539507,2.69%,1.578392568,2.03%,-0.237656935,2.71%,1.694605781,2.99%,0.975964524,1.72%,1.163071676,3.44%,1.788769899,2.87%,1.760798893,2.43%,0.791707732,2.54%,1.190814861,2.60%,2.437727841,2.74%,0.60850126,3.72%,2.867806557,2.77%,3.638385382,1.38%,1.595121179,2.54%,1.406414718,0.08%,-0.694830461,0.24%,0.243836359,1.33%,0.770842609,1.12%,1.506661873,-1.63%,-1.375316685,,2.13%,1.084587747,2.12%,1.065357912,-1.13%,-0.360504116,2.71%,1.038707185,2.56%,1.056820081,2.26%,1.058201058,4.67%,2.593546416,2.28%,1.092923122,-4.35%,-3.52303523,-4.61%,-2.243140856,0.09%,2.43578388,-5.92%,-3.998187456,0.14%,1.276771488,2.28%,1.339180325,1.68%,3.703295761,0.89%,-0.151429694,2.40%,1.423539507,2.69%,1.578392568,2.03%,-0.237656935,2.71%,1.694605781,2.99%,0.975964524,1.72%,1.163071676,3.44%,1.788769899,2.87%,1.760798893,2.43%,0.791707732,2.54%,1.190814861,2.60%,2.437727841,2.74%,0.60850126,3.72%,2.867806557,2.77%,3.638385382,1.38%,1.595121179,2.54%,1.406414718,0.08%,-0.694830461,0.24%,0.243836359,1.33%,0.770842609,1.12%,1.506661873,-1.63%,-1.375316685,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-10,-0.34%,1.784296746,-0.30%,1.814333233,-0.87%,-1.988978761,0.65%,3.375615166,0.63%,3.206234389,-0.04%,2.213371638,1.92%,6.679715832,-0.08%,2.205561829,-0.94%,-0.926966292,-1.18%,-1.176664005,-0.40%,-0.237786425,3.98%,-2.181655348,1.17%,1.303107246,-0.43%,1.834543214,-0.47%,1.200756513,-1.66%,-0.785425369,0.57%,2.97800101,-0.42%,2.261904535,0.64%,2.679322897,-1.03%,1.65058647,1.09%,4.11520604,0.01%,1.729654957,0.60%,4.062496708,-0.86%,1.979476298,0.96%,3.411959832,0.68%,3.239090504,-0.59%,1.986756123,1.16%,3.936698825,0.87%,4.620713356,0.10%,2.876313034,-2.30%,-0.952965488,-0.45%,2.084550276,-2.71%,-2.713286713,-3.48%,-3.476151981,1.78%,3.131256559,2.63%,3.777186,-1.13%,-1.134423614,,-0.34%,1.784296746,-0.30%,1.814333233,-0.87%,-1.988978761,0.65%,3.375615166,0.63%,3.206234389,-0.04%,2.213371638,1.92%,6.679715832,-0.08%,2.205561829,-0.94%,-0.926966292,-1.18%,-1.176664005,-0.40%,-0.237786425,3.98%,-2.181655348,1.17%,1.303107246,-0.43%,1.834543214,-0.47%,1.200756513,-1.66%,-0.785425369,0.57%,2.97800101,-0.42%,2.261904535,0.64%,2.679322897,-1.03%,1.65058647,1.09%,4.11520604,0.01%,1.729654957,0.60%,4.062496708,-0.86%,1.979476298,0.96%,3.411959832,0.68%,3.239090504,-0.59%,1.986756123,1.16%,3.936698825,0.87%,4.620713356,0.10%,2.876313034,-2.30%,-0.952965488,-0.45%,2.084550276,-2.71%,-2.713286713,-3.48%,-3.476151981,1.78%,3.131256559,2.63%,3.777186,-1.13%,-1.134423614,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,0.56%,0.218527671,0.53%,0.227999526,0.23%,-0.642572161,0.86%,1.516174023,1.01%,1.640032993,0.69%,0.644872941,1.29%,3.231665652,0.70%,0.620526408,2.51%,1.54494382,0.94%,-0.248954859,1.58%,1.178400311,-6.33%,-2.602930709,0.66%,1.830020557,0.65%,0.214021675,0.75%,0.276648539,0.83%,-0.838542534,1.26%,1.835424138,0.54%,0.117096019,0.04%,0.681438076,-0.16%,-1.187018854,0.61%,1.712088676,1.29%,1.294928876,1.02%,1.62898604,0.71%,-0.160114423,1.26%,2.225851333,1.15%,1.832101469,0.76%,0.159782063,0.70%,1.868719502,1.00%,1.878920499,0.74%,0.844494822,1.86%,-0.486436682,0.55%,0.104493791,-0.46%,-3.160839161,0.50%,-2.991107518,-0.74%,1.032018075,0.05%,2.678641584,0.12%,-1.043162025,,0.56%,0.218527671,0.53%,0.227999526,0.23%,-0.642572161,0.86%,1.516174023,1.01%,1.640032993,0.69%,0.644872941,1.29%,3.231665652,0.70%,0.620526408,2.51%,1.54494382,0.94%,-0.248954859,1.58%,1.178400311,-6.33%,-2.602930709,0.66%,1.830020557,0.65%,0.214021675,0.75%,0.276648539,0.83%,-0.838542534,1.26%,1.835424138,0.54%,0.117096019,0.04%,0.681438076,-0.16%,-1.187018854,0.61%,1.712088676,1.29%,1.294928876,1.02%,1.62898604,0.71%,-0.160114423,1.26%,2.225851333,1.15%,1.832101469,0.76%,0.159782063,0.70%,1.868719502,1.00%,1.878920499,0.74%,0.844494822,1.86%,-0.486436682,0.55%,0.104493791,-0.46%,-3.160839161,0.50%,-2.991107518,-0.74%,1.032018075,0.05%,2.678641584,0.12%,-1.043162025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-12,0.80%,1.358577652,0.77%,1.306801307,-0.05%,0.180065985,1.72%,2.601582406,1.76%,2.783276249,1.25%,1.948259342,1.25%,2.553646875,1.28%,1.991731949,-2.00%,0.453643323,-0.64%,0.292321221,-0.23%,1.343445287,2.48%,-4.005458299,3.05%,3.725052273,0.86%,1.514893888,0.36%,1.108800622,0.57%,1.414297816,2.68%,3.974153346,0.96%,1.502808022,0.86%,0.902834817,0.06%,-0.09686712,1.75%,2.379788808,1.34%,2.644155022,1.61%,2.647743919,0.43%,1.139156702,1.51%,2.783504504,2.16%,3.33437284,0.74%,1.505927154,2.05%,2.76552773,1.13%,2.13973543,0.38%,1.12396876,0.36%,2.222145044,0.88%,1.440834411,-1.01%,-1.466359977,-1.83%,-1.340033501,1.97%,1.220746608,0.35%,0.397418427,0.14%,0.259828287,,0.80%,1.358577652,0.77%,1.306801307,-0.05%,0.180065985,1.72%,2.601582406,1.76%,2.783276249,1.25%,1.948259342,1.25%,2.553646875,1.28%,1.991731949,-2.00%,0.453643323,-0.64%,0.292321221,-0.23%,1.343445287,2.48%,-4.005458299,3.05%,3.725052273,0.86%,1.514893888,0.36%,1.108800622,0.57%,1.414297816,2.68%,3.974153346,0.96%,1.502808022,0.86%,0.902834817,0.06%,-0.09686712,1.75%,2.379788808,1.34%,2.644155022,1.61%,2.647743919,0.43%,1.139156702,1.51%,2.783504504,2.16%,3.33437284,0.74%,1.505927154,2.05%,2.76552773,1.13%,2.13973543,0.38%,1.12396876,0.36%,2.222145044,0.88%,1.440834411,-1.01%,-1.466359977,-1.83%,-1.340033501,1.97%,1.220746608,0.35%,0.397418427,0.14%,0.259828287,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-13,0.64%,1.441566946,0.61%,1.388519602,-0.91%,-0.956496969,0.50%,2.235862436,0.64%,2.406019098,0.34%,1.592336484,1.24%,2.51203886,0.34%,1.630924284,-2.80%,-4.730290456,-1.78%,-2.413354681,-1.45%,-1.685153584,-10.72%,-8.503401392,1.27%,4.353030516,0.23%,1.091544356,1.87%,2.232240296,-0.39%,0.182252898,0.17%,2.854906586,0.57%,1.532160887,-0.64%,0.211858127,-0.79%,-0.728942061,0.72%,2.489922898,0.83%,2.180411761,0.32%,1.929277723,1.11%,1.536914473,1.08%,2.6081757,0.42%,2.594938003,-0.56%,0.176926894,0.63%,2.694176289,1.28%,2.42334773,0.92%,1.302938261,1.19%,1.54823091,0.55%,1.432911535,-0.41%,-1.41536684,-0.25%,-2.083333333,0.15%,2.121976839,0.24%,0.586483225,-0.27%,-0.135396518,,0.64%,1.441566946,0.61%,1.388519602,-0.91%,-0.956496969,0.50%,2.235862436,0.64%,2.406019098,0.34%,1.592336484,1.24%,2.51203886,0.34%,1.630924284,-2.80%,-4.730290456,-1.78%,-2.413354681,-1.45%,-1.685153584,-10.72%,-8.503401392,1.27%,4.353030516,0.23%,1.091544356,1.87%,2.232240296,-0.39%,0.182252898,0.17%,2.854906586,0.57%,1.532160887,-0.64%,0.211858127,-0.79%,-0.728942061,0.72%,2.489922898,0.83%,2.180411761,0.32%,1.929277723,1.11%,1.536914473,1.08%,2.6081757,0.42%,2.594938003,-0.56%,0.176926894,0.63%,2.694176289,1.28%,2.42334773,0.92%,1.302938261,1.19%,1.54823091,0.55%,1.432911535,-0.41%,-1.41536684,-0.25%,-2.083333333,0.15%,2.121976839,0.24%,0.586483225,-0.27%,-0.135396518,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-17,0.33%,0.97017497,0.28%,0.897097625,-0.05%,-0.954067159,0.64%,1.145819719,0.71%,1.349201315,0.37%,0.70802005,0.39%,1.644061136,0.40%,0.742642224,1.58%,-1.270110076,1.91%,0.087677725,0.24%,-1.218729955,-2.55%,-12.99193813,1.88%,3.164961675,0.71%,0.941077473,0.14%,2.010026,0.47%,0.080469601,0.97%,1.146951297,-0.12%,0.444864612,-0.44%,-1.07752246,0.46%,-0.335532555,0.34%,1.065255804,0.54%,1.379389499,0.67%,0.990476284,0.08%,1.189178889,0.21%,1.301067261,0.89%,1.315286794,0.86%,0.290460738,0.69%,1.328434949,0.17%,1.454173613,0.15%,1.066111627,0.76%,1.958323908,0.69%,1.241651515,2.73%,2.731411229,2.67%,2.673325499,0.71%,0.853944355,0.58%,1.46970565,0.35%,0.200949061,,0.33%,0.97017497,0.28%,0.897097625,-0.05%,-0.954067159,0.64%,1.145819719,0.71%,1.349201315,0.37%,0.70802005,0.39%,1.644061136,0.40%,0.742642224,1.58%,-1.270110076,1.91%,0.087677725,0.24%,-1.218729955,-2.55%,-12.99193813,1.88%,3.164961675,0.71%,0.941077473,0.14%,2.010026,0.47%,0.080469601,0.97%,1.146951297,-0.12%,0.444864612,-0.44%,-1.07752246,0.46%,-0.335532555,0.34%,1.065255804,0.54%,1.379389499,0.67%,0.990476284,0.08%,1.189178889,0.21%,1.301067261,0.89%,1.315286794,0.86%,0.290460738,0.69%,1.328434949,0.17%,1.454173613,0.15%,1.066111627,0.76%,1.958323908,0.69%,1.241651515,2.73%,2.731411229,2.67%,2.673325499,0.71%,0.853944355,0.58%,1.46970565,0.35%,0.200949061,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-18,-1.14%,-0.816371578,-1.04%,-1.150627615,0.19%,0.191277438,0.52%,0.142143349,0.14%,0.854557685,-0.01%,-0.217756486,0.24%,0.639151103,-0.20%,0.195823929,0.57%,1.457975986,-0.85%,-0.449842555,-0.95%,-0.064935065,5.50%,2.814661119,1.69%,0.400700842,-0.68%,0.026832014,0.12%,0.262600112,-0.50%,-0.028621028,0.07%,1.044704061,-0.84%,-0.964174099,-0.12%,-0.562836188,0.00%,0.456519613,0.44%,0.779105592,-0.92%,-0.380011192,-1.07%,-0.406001346,-0.60%,-0.523748288,0.01%,0.22823828,-0.06%,0.828389775,-0.69%,0.158502188,0.43%,1.127186886,-0.08%,0.093147865,-0.85%,-0.701780059,-0.06%,0.701282295,-0.24%,0.449062924,1.74%,4.522003035,1.00%,3.701527615,-1.00%,-0.296421192,-0.85%,-0.280802278,-0.34%,0.0064659,,-1.14%,-0.816371578,-1.04%,-1.150627615,0.19%,0.191277438,0.52%,0.142143349,0.14%,0.854557685,-0.01%,-0.217756486,0.24%,0.639151103,-0.20%,0.195823929,0.57%,1.457975986,-0.85%,-0.449842555,-0.95%,-0.064935065,5.50%,2.814661119,1.69%,0.400700842,-0.68%,0.026832014,0.12%,0.262600112,-0.50%,-0.028621028,0.07%,1.044704061,-0.84%,-0.964174099,-0.12%,-0.562836188,0.00%,0.456519613,0.44%,0.779105592,-0.92%,-0.380011192,-1.07%,-0.406001346,-0.60%,-0.523748288,0.01%,0.22823828,-0.06%,0.828389775,-0.69%,0.158502188,0.43%,1.127186886,-0.08%,0.093147865,-0.85%,-0.701780059,-0.06%,0.701282295,-0.24%,0.449062924,1.74%,4.522003035,1.00%,3.701527615,-1.00%,-0.296421192,-0.85%,-0.280802278,-0.34%,0.0064659,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-19,-1.81%,-2.931696614,-1.86%,-2.885566351,-0.03%,0.1579298,-1.28%,-0.763144241,-1.24%,-1.102523918,-1.59%,-1.596109483,-0.64%,-0.399546598,-1.56%,-1.756149524,-4.96%,-4.420515727,-2.86%,-3.678724709,0.74%,-0.220968399,5.06%,10.84468518,-0.87%,0.798991623,-1.84%,-2.500575894,-1.77%,-1.642982063,-1.42%,-1.909430883,-1.30%,-1.2286739,-1.84%,-2.6711917,-2.41%,-2.52875198,-2.65%,-2.656169953,-1.28%,-0.850243017,-0.93%,-1.837416259,-1.38%,-2.438644445,-3.35%,-3.9388562,-1.11%,-1.099039898,-1.55%,-1.614518835,-1.16%,-1.84477942,-1.04%,-0.613226598,-0.68%,-0.761190824,-1.57%,-2.408978469,-0.69%,-0.75344091,-2.56%,-2.796613011,-2.93%,-1.240768095,-2.69%,-1.716738197,0.29%,-0.716987898,-0.47%,-1.3142449,0.03%,-0.315719107,,-1.81%,-2.931696614,-1.86%,-2.885566351,-0.03%,0.1579298,-1.28%,-0.763144241,-1.24%,-1.102523918,-1.59%,-1.596109483,-0.64%,-0.399546598,-1.56%,-1.756149524,-4.96%,-4.420515727,-2.86%,-3.678724709,0.74%,-0.220968399,5.06%,10.84468518,-0.87%,0.798991623,-1.84%,-2.500575894,-1.77%,-1.642982063,-1.42%,-1.909430883,-1.30%,-1.2286739,-1.84%,-2.6711917,-2.41%,-2.52875198,-2.65%,-2.656169953,-1.28%,-0.850243017,-0.93%,-1.837416259,-1.38%,-2.438644445,-3.35%,-3.9388562,-1.11%,-1.099039898,-1.55%,-1.614518835,-1.16%,-1.84477942,-1.04%,-0.613226598,-0.68%,-0.761190824,-1.57%,-2.408978469,-0.69%,-0.75344091,-2.56%,-2.796613011,-2.93%,-1.240768095,-2.69%,-1.716738197,0.29%,-0.716987898,-0.47%,-1.3142449,0.03%,-0.315719107,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-20,-0.76%,-2.55461874,-0.74%,-2.589653145,-0.27%,-0.303499635,-1.04%,-2.305475504,-0.96%,-2.188719288,-0.77%,-2.344431974,-2.83%,-3.45648196,-0.76%,-2.308210786,0.75%,-4.226542688,1.07%,-1.812257712,0.32%,1.061295213,0.88%,5.99173456,1.07%,0.187080974,-1.20%,-3.01380189,1.11%,-0.67865808,0.23%,-1.187289402,-1.69%,-2.96844319,-2.08%,-3.889593617,-1.00%,-3.382296164,-1.02%,-3.64197458,-1.14%,-2.409326652,0.90%,-0.035209836,-0.77%,-2.141627262,0.04%,-3.319524734,-1.22%,-2.316031103,-1.44%,-2.972233963,-0.80%,-1.954501041,-0.72%,-1.75656478,-1.31%,-1.9843847,-0.56%,-2.130281964,-1.02%,-1.709023575,-0.76%,-3.297011106,-3.89%,-6.707317073,-2.77%,-5.382436261,0.16%,0.448069293,0.51%,0.03993441,-0.44%,-0.414599059,,-0.76%,-2.55461874,-0.74%,-2.589653145,-0.27%,-0.303499635,-1.04%,-2.305475504,-0.96%,-2.188719288,-0.77%,-2.344431974,-2.83%,-3.45648196,-0.76%,-2.308210786,0.75%,-4.226542688,1.07%,-1.812257712,0.32%,1.061295213,0.88%,5.99173456,1.07%,0.187080974,-1.20%,-3.01380189,1.11%,-0.67865808,0.23%,-1.187289402,-1.69%,-2.96844319,-2.08%,-3.889593617,-1.00%,-3.382296164,-1.02%,-3.64197458,-1.14%,-2.409326652,0.90%,-0.035209836,-0.77%,-2.141627262,0.04%,-3.319524734,-1.22%,-2.316031103,-1.44%,-2.972233963,-0.80%,-1.954501041,-0.72%,-1.75656478,-1.31%,-1.9843847,-0.56%,-2.130281964,-1.02%,-1.709023575,-0.76%,-3.297011106,-3.89%,-6.707317073,-2.77%,-5.382436261,0.16%,0.448069293,0.51%,0.03993441,-0.44%,-0.414599059,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-23,1.00%,0.235839373,1.01%,0.263583538,-0.05%,-0.319276858,2.82%,1.753698015,2.66%,1.673996152,1.86%,1.083444212,3.11%,0.187131274,1.89%,1.113554568,2.46%,3.231544619,1.17%,2.252362532,-0.09%,0.236508278,-3.27%,-2.409045071,1.22%,2.302458637,1.65%,0.430291379,1.30%,2.423146158,0.57%,0.80161898,2.46%,0.728132332,1.40%,-0.708637646,0.59%,-0.415888999,0.81%,-0.210406548,2.72%,1.546758093,3.96%,4.898701964,2.05%,1.259507426,2.42%,2.457272831,1.91%,0.673391443,2.49%,1.019028153,0.53%,-0.276929914,3.29%,2.542798406,1.63%,0.302155685,1.51%,0.940356905,0.91%,-0.119531846,3.12%,2.341805471,,,,,,,,,,,,1.00%,0.235839373,1.01%,0.263583538,-0.05%,-0.319276858,2.82%,1.753698015,2.66%,1.673996152,1.86%,1.083444212,3.11%,0.187131274,1.89%,1.113554568,2.46%,3.231544619,1.17%,2.252362532,-0.09%,0.236508278,-3.27%,-2.409045071,1.22%,2.302458637,1.65%,0.430291379,1.30%,2.423146158,0.57%,0.80161898,2.46%,0.728132332,1.40%,-0.708637646,0.59%,-0.415888999,0.81%,-0.210406548,2.72%,1.546758093,3.96%,4.898701964,2.05%,1.259507426,2.42%,2.457272831,1.91%,0.673391443,2.49%,1.019028153,0.53%,-0.276929914,3.29%,2.542798406,1.63%,0.302155685,1.51%,0.940356905,0.91%,-0.119531846,3.12%,2.341805471,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-24,0.76%,1.770336857,0.76%,1.774344428,0.13%,0.083470734,2.20%,5.085193502,2.01%,4.71920296,1.20%,3.090282212,5.01%,8.278734876,1.19%,3.102453288,1.00%,1.120045951,1.22%,1.316860604,-0.79%,0.15015015,-0.20%,-3.460043743,0.38%,1.605876866,1.12%,2.789446269,-0.20%,1.097055306,0.28%,0.853192878,1.57%,4.070806119,1.09%,2.51243635,0.04%,0.631561175,0.30%,1.114626285,2.28%,5.059050275,1.78%,5.8119111,0.32%,2.370381016,1.14%,3.58724702,0.50%,2.4206259,1.84%,4.379831062,1.22%,1.760033314,2.66%,6.034751608,1.29%,2.938487919,1.06%,2.585253625,0.61%,1.533810528,2.10%,5.287487014,,,,,,,,,,,,0.76%,1.770336857,0.76%,1.774344428,0.13%,0.083470734,2.20%,5.085193502,2.01%,4.71920296,1.20%,3.090282212,5.01%,8.278734876,1.19%,3.102453288,1.00%,1.120045951,1.22%,1.316860604,-0.79%,0.15015015,-0.20%,-3.460043743,0.38%,1.605876866,1.12%,2.789446269,-0.20%,1.097055306,0.28%,0.853192878,1.57%,4.070806119,1.09%,2.51243635,0.04%,0.631561175,0.30%,1.114626285,2.28%,5.059050275,1.78%,5.8119111,0.32%,2.370381016,1.14%,3.58724702,0.50%,2.4206259,1.84%,4.379831062,1.22%,1.760033314,2.66%,6.034751608,1.29%,2.938487919,1.06%,2.585253625,0.61%,1.533810528,2.10%,5.287487014,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
