date,dji_cr,dji_f_cr,dxy_cr,ixic_f_cr,bond_kor_10_cr,bond_kor_2_cr,kosdaq_cr,kospi_cr,krw_cr,ixic_cr,spx_f_cr,sox_cr,spx_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,vix_cr,wti_cr,spsy_cr,spny_cr,spxhc_cr,splrcd_cr,splrci_cr,splrcu_cr,splrcs_cr,splrct_cr,splrcl_cr,splrcm_cr,ixbk_cr,ixfn_cr,ixid_cr,ixis_cr,ixk_cr,ixtr_cr,ixut_cr,nbi_cr,bkx_cr,dji_cr_2,dji_f_cr_2,dxy_cr_2,ixic_f_cr_2,bond_kor_10_cr_2,bond_kor_2_cr_2,kosdaq_cr_2,kospi_cr_2,krw_cr_2,ixic_cr_2,spx_f_cr_2,sox_cr_2,spx_cr_2,bond_usa_10_cr_2,bond_usa_2_cr_2,bond_usa_3m_cr_2,vix_cr_2,wti_cr_2,spsy_cr_2,spny_cr_2,spxhc_cr_2,splrcd_cr_2,splrci_cr_2,splrcu_cr_2,splrcs_cr_2,splrct_cr_2,splrcl_cr_2,splrcm_cr_2,ixbk_cr_2,ixfn_cr_2,ixid_cr_2,ixis_cr_2,ixk_cr_2,ixtr_cr_2,ixut_cr_2,nbi_cr_2,bkx_cr_2
2022-09-02,0.46%,0.42%,0.93%,0.06%,1.39%,2.41%,-2.32%,-2.28%,+1.09%,-0.26%,0.31%,-1.92%,+0.30%,1.96%,0.65%,0.78%,-1.20%,-3.28%,0.36%,-2.30%,1.65%,0.87%,0.14%,1.42%,0.71%,-0.48%,1.05%,-1.38%,-0.52%,-0.07%,0.17%,0.02%,-0.66%,0.21%,0.77%,1.88%,-0.18%,-0.4229177194095322,-0.35247836349331235,0.8542615102663831,-0.5380803074744615,2.814614343707716,3.133514986376028,-1.0915675884964562,-1.441078496891476,0.4482245123243186,-0.8247800541323033,-0.4702194357366771,-3.052463245911415,-0.48442611435566924,4.723650385604106,1.7322652476936824,0.3396739130434861,-2.479968108489354,-5.488868193799943,-0.519286957230443,-3.218912834954646,1.0100180125117117,-0.19691535221605197,-0.7301973477745611,0.7265329658528217,0.12837050529336452,-1.4348540631669529,1.0573183779599638,-2.579780369739729,-1.2827764991298145,-0.09093969648904084,-0.3910826664328748,-0.2066688760388334,-1.389033660197995,-0.6166582337412493,0.49489985308361195,2.0956856973214357,-0.9101155977091487
2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-05,-1.07%,-1.11%,-0.15%,-1.53%,-1.42%,-3.04%,-0.31%,-0.26%,+0.39%,-1.31%,-1.11%,-1.02%,-1.07%,-1.96%,-3.48%,-1.52%,-0.35%,0.30%,-0.83%,1.81%,-1.44%,-0.84%,-0.99%,-1.07%,-1.39%,-1.29%,-1.86%,-0.09%,-0.71%,-1.20%,-1.09%,-0.72%,-1.41%,-1.11%,-1.97%,-1.60%,-0.61%,-0.6092910705408799,-0.6977039198274768,0.7776204054514311,-1.473311491422641,-0.053376034160655984,-0.7034632034632101,-2.621923785764962,-2.5339348104398027,1.4882306011825346,-1.5685232197024261,-0.8087956527233666,-2.918136167955232,-0.7772439949431045,-0.03128911138924699,-2.846924177396278,-0.7505970658478417,-1.546198349063368,-2.9927417240028498,-0.46913352741016834,-0.5328554806588485,0.19156448366040674,0.019654253096394615,-0.8540138080200583,0.3298541686251073,-0.6903990051409201,-1.7613037847929975,-0.8241185493064714,-1.4726392141281752,-1.2270494655327275,-1.2689769840960148,-0.9217542601379194,-0.6997487059106777,-2.054961296987374,-0.8972989899860898,-1.217366639798472,0.25170316740868515,-0.7845007628673196
2022-09-06,,,0.00%,,-1.58%,-1.77%,-1.84%,-0.24%,+0.61%,,,,,0.89%,1.15%,0.45%,,,,,,,,,,,,,,,,,,,,,,,,-0.15317498990484996,,-1.5817694369973232,-1.771117166212533,-2.1425327901757805,-0.4938783682265182,1.000870322019159,,,,,-1.1046333231052479,-2.362271874466995,-1.0765064319566706,,,,,,,,,,,,,,,,,,,,,
2022-09-07,-0.55%,-0.47%,0.63%,-0.70%,1.06%,1.66%,1.04%,0.26%,+0.56%,-0.74%,-0.36%,-1.07%,-0.41%,3.96%,2.11%,0.44%,5.65%,0.01%,-0.29%,-1.08%,0.02%,-0.33%,0.16%,0.23%,-0.63%,-0.68%,-1.26%,-0.33%,-1.57%,0.32%,-0.29%,0.15%,-0.97%,0.12%,-1.27%,-1.69%,-0.90%,-1.6145828930952801,-1.56965543378707,0.6337322898389578,-2.2229453517460187,-0.5361930294906171,-0.13623978201634587,-0.8169164338407584,0.025321860709905813,1.169599235940186,-2.038329054929109,-1.4677165354330708,-2.074677030475671,-1.4787551835839483,4.882629107981225,3.2867029892504696,0.8937779305603385,5.281691743650249,0.31173841492172494,-1.1149315054350608,0.7076961974233956,-1.4154783984982684,-1.1667461055850763,-0.8337236067472548,-0.8498191966015237,-2.0173189789966175,-1.9605298510636753,-3.0958279436084686,-0.41778515415773976,-2.262597663808036,-0.8864956893372548,-1.3744605021388479,-0.5729623955465802,-2.3613303635025726,-0.9860944845389257,-3.213809023897765,-3.2673460244414905,-1.496072173017127
2022-09-08,1.40%,1.32%,-0.34%,2.03%,0.70%,0.16%,-1.45%,-1.39%,0.00%,2.14%,1.78%,1.56%,+1.83%,-2.50%,-1.94%,3.82%,-8.44%,-5.69%,2.02%,-1.15%,1.67%,3.08%,1.63%,3.14%,1.77%,1.59%,2.05%,2.73%,1.94%,1.92%,2.64%,2.16%,1.76%,1.18%,1.40%,2.94%,2.18%,0.8392494911612637,0.846320899335718,0.2940357866040765,1.3135882024908607,1.7706347044402178,1.830790568654642,-0.4199979602992584,-1.1324290869519422,0.5637546644856323,1.3845926629225302,1.4141928908141164,0.4709028796037484,1.4170824563102258,1.3651877133105814,0.1310158092409867,4.270754910683732,-3.2587355558775655,-5.67514694290689,1.7294805457645575,-2.224994004705366,1.68920722887601,2.734782691263972,1.7884062670211718,3.3724847596189593,1.1250538088224766,0.9026835216354301,0.7598947100166877,2.393155916080028,0.3458707227858972,2.2489960472456834,2.3384709091802978,2.3145020966882215,0.7763963189439965,1.3083333898133394,0.11512662251642938,1.1923375888410441,1.2670304044850984
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-13,0.61%,0.60%,-0.11%,0.48%,-3.05%,-4.00%,1.25%,0.33%,+0.54%,0.60%,0.64%,1.79%,+0.66%,1.70%,2.11%,-0.59%,-4.18%,1.95%,1.74%,0.50%,1.77%,0.89%,0.28%,-0.12%,-0.17%,0.34%,-0.44%,0.98%,1.90%,0.97%,0.63%,0.73%,0.20%,-0.41%,-0.32%,3.24%,2.84%,2.020268657603719,1.9251748700506963,-0.4455418435284627,2.518928363424578,-2.3719676549865247,-3.847203274215553,-0.21168813891014202,-1.0680405152560284,0.5431822637919654,2.7477019939455194,2.4293568597366066,3.3719997482136894,2.5072987751363107,-0.8355714712026268,0.13401385760315213,3.202725724020438,-12.263096454004263,-3.844378963489464,3.8000357669972105,-0.6645070053797528,3.4712276383359746,3.9917491275892782,1.9115806652831122,3.0183598734766135,1.5968757459175364,1.936025697987906,1.6001325396611503,3.737096835403228,3.8809438061546984,2.913965650732235,3.286186746533002,2.903118245648278,1.962426345155586,0.7641703992597779,1.0759235439047539,6.267490255749684,5.0850725536873815
2022-09-14,-3.94%,-3.96%,1.38%,-5.53%,0.69%,0.79%,2.44%,2.74%,+1.46%,-5.16%,-4.37%,-6.18%,-4.32%,1.61%,4.75%,6.25%,14.24%,-0.54%,-3.77%,-2.45%,-3.27%,-5.22%,-3.79%,-2.69%,-3.31%,-5.35%,-5.64%,-3.54%,-3.01%,-3.53%,-4.60%,-2.53%,-5.96%,-3.72%,-5.13%,-4.14%,-3.93%,-3.255628406244905,-3.298719064792936,0.7449713732342979,-4.415326583283701,0.6906077348066274,0.7945516458569813,3.7230340794651213,3.075165554069353,1.0806148850895498,-3.9525018332250936,-3.343782654127482,-5.860157135078939,-3.310992879902445,2.926093514328808,5.130940017402528,5.786999513697523,19.65774182652184,0.5991434930073554,-2.930787787091943,-0.681158283135368,-2.6496145838144027,-3.9403983975674697,-3.2042316897571608,-1.7567624303373415,-2.9079410215936576,-3.799210183834064,-5.21420090912018,-2.689172567467689,-2.2865416014444766,-2.9179055103443785,-3.2456465435890167,-1.7396973275558305,-4.573312982296672,-2.740388220477142,-4.55261429087764,-3.95615163206565,-3.1383211650545633
2022-09-15,0.10%,0.15%,-0.16%,0.88%,0.36%,2.36%,-1.74%,-1.56%,-0.26%,0.74%,0.41%,1.14%,+0.34%,-0.22%,1.14%,-1.56%,-4.07%,1.34%,-0.25%,2.85%,0.01%,1.30%,-0.18%,0.81%,-0.11%,0.44%,0.37%,-1.23%,0.13%,-0.36%,1.27%,0.34%,0.51%,0.07%,1.22%,0.82%,-0.50%,-3.848667183055249,-3.8195516581238804,1.2140355894245307,-4.699487863744285,1.0497237569060722,3.1782065834279254,0.6582578178807482,1.138284607707282,1.1915933742170532,-4.4571350687424145,-3.971294775892477,-5.11078264111037,-3.99960101303762,1.3698630136986247,5.943058507663046,4.591338326278086,9.593627681884303,0.7974533918560688,-4.004736345926341,0.32729650288034434,-3.266578836711429,-3.987517048881256,-3.9635529765915294,-1.9047108888259179,-3.4093398722550856,-4.931908845890744,-5.286268631722279,-4.723613443435386,-2.8772327902471524,-3.878211688356014,-3.387055844708003,-2.1937721413527624,-5.483841990899679,-3.658713112433138,-3.968396930346285,-3.3587055694887584,-4.408061680866199
2022-09-16,-0.56%,-0.56%,0.07%,-1.71%,3.64%,2.09%,-0.20%,-0.40%,+0.53%,-1.43%,-1.15%,-1.62%,-1.13%,1.31%,1.96%,-0.81%,0.42%,-3.82%,0.31%,-2.54%,0.55%,-0.67%,-1.07%,-2.53%,-0.89%,-2.37%,-1.06%,-1.34%,1.17%,-0.85%,-0.88%,0.12%,-2.23%,-1.43%,-1.25%,0.26%,1.37%,-0.4602170887452989,-0.4147509886506125,-0.08924548483504176,-0.8453454077181906,4.0054869684499295,4.504504504504508,-1.934006898867197,-1.9477110060123692,0.2674448619038072,-0.6980656733577464,-0.7440381558028617,-0.4968243148346584,-0.7969100030767781,1.0844079718640072,3.123748498197837,-2.3597916028194903,-3.667033308447575,-2.5312096509790023,0.0651616152788852,0.23847095906362306,0.5524735395861543,0.6213947641792191,-1.2492469449049501,-1.738721110214218,-0.9907513616510046,-1.9447276134856515,-0.6897301154655565,-2.5471966360362996,1.3084851317242787,-1.2119598313519206,0.37353218331479027,0.46304764689955175,-1.731502710293797,-1.367824850733381,-0.04325586089271614,1.0837209777306638,0.8708683371127854
2022-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-19,-0.45%,-1.06%,0.02%,-1.01%,-0.50%,1.00%,-1.45%,-0.79%,-0.98%,-0.90%,-0.79%,0.53%,-0.72%,0.19%,0.23%,-0.60%,0.11%,0.01%,-0.97%,-2.17%,-0.27%,-0.84%,-2.06%,-0.37%,0.25%,-0.48%,-0.59%,-1.56%,-0.93%,-0.86%,-1.17%,-1.09%,-0.65%,-2.61%,0.04%,-0.98%,-1.52%,-1.0042364529671168,-1.6173899041702782,0.0957788947381387,-2.6965897041261737,3.1164570803717844,3.1078107810781077,-1.646381511632213,-1.1876775305006209,-0.44859490585977163,-2.3147330311795264,-1.93185585220076,-1.0947330737906653,-1.8418605122642946,1.4982373678025898,2.1963517330587936,-1.4009962640099742,0.535165865692033,-3.8087733032595397,-0.6568910149027096,-4.648672094507958,0.27351155164005697,-1.497763502959077,-3.102444639493027,-2.881562502487054,-0.6334595960216522,-2.837677418049833,-1.642551176701614,-2.8807083644000127,0.22800769690722505,-1.7004839284895368,-2.044414660571764,-0.9706060666226782,-2.8657842955538597,-4.006799837159676,-1.2100648991752525,-0.7171930988731605,-0.1693961053614625
2022-09-20,0.64%,1.54%,0.22%,1.77%,0.77%,0.29%,-2.35%,-1.14%,+0.38%,0.76%,1.19%,0.58%,+0.69%,1.13%,1.94%,-1.23%,-2.05%,0.73%,1.12%,0.08%,-0.54%,1.34%,1.33%,1.32%,0.66%,0.82%,0.44%,1.63%,1.62%,0.42%,1.00%,1.35%,0.94%,1.57%,-0.02%,-0.99%,1.13%,0.18687329884361106,0.4616775359979337,0.24701600273712732,0.7478162508640733,0.7692307692307669,0.29309885424992477,-3.771536455261742,-1.9222911077734508,-0.5956765183315447,-0.15010629676345397,0.3908252178370067,1.1139225863733846,-0.03742294334012679,1.1287988422576019,1.9399168238059552,-1.231449321124083,-1.9413788351538213,0.7403112739233297,0.1374811904599183,-2.090339286064792,-0.8113636612084514,0.49485452138624275,-0.7517353105428778,0.9456641451327411,0.9112917062404935,0.33858542170481903,-0.15810207207627913,0.03879141496470073,0.6753941694302921,-0.4414431628175574,-0.17916300305761654,0.24783860661390572,0.28139671915750525,-1.0755517175081588,0.024345046831400107,-1.9569861725472575,-0.40846865616418526
2022-09-21,-1.01%,-1.02%,-0.04%,-0.85%,0.55%,1.09%,1.12%,0.52%,+0.17%,-0.95%,-1.14%,-1.49%,-1.13%,2.13%,0.62%,7.03%,5.43%,-1.49%,-1.45%,-0.64%,-1.16%,-1.69%,-1.24%,-1.44%,-0.53%,-0.51%,-1.61%,-1.90%,-0.22%,-1.87%,-1.38%,-1.08%,-0.56%,-1.58%,-1.67%,-0.73%,-1.49%,-0.3769640846484578,0.5084019201111104,0.18772443101963196,0.9113309246966267,1.3262599469495973,1.3855582200905954,-1.2583765412063013,-0.6265761613349854,0.5582154437198971,-0.2039637428877977,0.03900584229947418,-0.9223020813876412,-0.4492258599189868,3.2995658465991284,2.567612946555413,5.7218643425539994,3.2699643927734257,-0.7754713398851764,-0.35436422086417596,-0.566858096516348,-1.6939631346242334,-0.3671982346208341,0.08113988795973046,-0.14356965355372822,0.11750497710326407,0.30910902262650286,-1.175806468807716,-0.2998982302049598,1.4032179739613793,-1.4550795525999238,-0.3848938049811899,0.2612581797048946,0.37275803500846455,-0.02538459617330311,-1.6872591355313726,-1.7117912155808466,-0.37707533839974605
2022-09-22,-1.70%,-1.69%,0.37%,-1.78%,2.17%,1.45%,-0.72%,-0.87%,+0.37%,-1.79%,-1.72%,-0.97%,-1.71%,-0.98%,2.23%,-1.67%,3.06%,-1.79%,-2.11%,-1.46%,-1.69%,-2.37%,-1.34%,-1.38%,-0.34%,-1.60%,-2.29%,-2.20%,-1.02%,-1.20%,-2.02%,-1.55%,-1.59%,-1.44%,-2.39%,-2.42%,-2.13%,-2.69474217350427,-2.683420638236334,0.33096179885056154,-2.6114437791084497,2.7375625164517,2.550478214665252,0.39632956209418835,-0.35870845058905354,0.5488892725598606,-2.7293330601615664,-2.833620524602719,-2.4430352102925568,-2.819566705727598,1.1448196908986716,2.8557672815730744,5.242966751918149,8.656830444186395,-3.2544042998707017,-3.531619765215816,-2.098094432302351,-2.8246353473486328,-4.019919611544778,-2.5558186986841855,-2.797305951544574,-0.8748885750480835,-2.1003927010982597,-3.862686092151967,-4.051608401096125,-1.2313100668298016,-3.0446490187499715,-3.3716072333068228,-2.6149726878422186,-2.1445907560450204,-2.99439949563741,-4.021526050535576,-3.126608273756585,-3.5887383649598577
2022-09-23,-0.35%,-0.44%,0.69%,-1.23%,2.15%,5.13%,-0.46%,-0.63%,+0.47%,-1.37%,-0.90%,-2.81%,-0.84%,4.98%,1.45%,-1.82%,-2.29%,0.66%,-1.66%,-0.40%,0.51%,-2.16%,-1.49%,-0.38%,-0.19%,-0.98%,0.06%,-1.24%,-2.15%,-1.33%,-2.17%,-1.61%,-0.79%,-1.99%,-1.65%,-0.52%,-2.48%,-2.050237921228069,-2.1168143891432094,1.057832311542327,-2.9923043049759905,4.371727748691106,6.6491458607095835,-1.1757746733031649,-1.5009412588101887,0.8423698384201089,-3.1355682513350644,-2.6015105545155253,-3.750738334317779,-2.5399838690017726,3.9506864667974226,3.7096733573425453,-3.4647550776582934,0.6995601440539811,-1.1367662749129779,-3.73772069189286,-1.8570071165987745,-1.1799081854888538,-4.483462497808778,-2.8057610801140975,-1.7545718475318737,-0.5355788368424884,-2.571087424430968,-2.2358888867547515,-3.4120118846012772,-3.145938480148232,-2.5184942604019445,-4.1480381638842285,-3.1374761568330696,-2.372742366274453,-3.4024091073652043,-3.999012264190456,-2.9229835135967686,-4.551473831097421
2022-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-26,-1.62%,-1.59%,1.67%,-1.63%,3.01%,2.91%,-2.93%,-1.81%,+1.22%,-1.80%,-1.67%,-1.45%,-1.72%,-0.63%,2.07%,-1.14%,9.40%,-5.69%,-1.56%,-6.75%,-0.54%,-2.29%,-1.87%,-1.18%,-1.73%,-1.35%,-1.77%,-2.05%,-1.43%,-1.44%,-2.58%,-1.81%,-1.41%,-2.09%,-1.97%,-1.40%,-1.96%,-1.9658543576961316,-2.0243048675780995,2.370722362873516,-2.845858240819812,5.226748654880866,8.186528497409334,-3.3819535033543504,-2.437360180367066,1.6906225182620058,-3.1395255222714704,-2.555008210180624,-4.2171668830152695,-2.551498312633738,4.32937181663837,3.5500480402059544,-2.946537059538274,6.895320903743903,-5.063906985780296,-3.2002595839889985,-7.120733136454277,-0.0244481722624869,-4.406971276063292,-3.3301044690129746,-1.5549942111183273,-1.9249473775008699,-2.3227294958028613,-1.7118675028376285,-3.2663638818769365,-3.5496067541818026,-2.7589264447554114,-4.694215185739903,-3.3890279196008612,-2.190271017627707,-4.042412565344536,-3.584209387605301,-1.9154148605128434,-4.389443006992002
2022-09-27,-1.11%,-1.10%,0.94%,-0.53%,4.24%,6.36%,-5.07%,-3.02%,+0.62%,-0.60%,-1.05%,-1.47%,-1.03%,5.08%,2.17%,2.08%,7.82%,-2.58%,-1.69%,-2.57%,-1.01%,-0.18%,-1.13%,-2.43%,0.01%,-0.67%,-1.31%,-1.64%,-0.83%,-1.41%,-0.19%,-1.11%,-0.58%,-0.92%,-1.51%,-1.66%,-1.83%,-2.7126303471725266,-2.6733888354505955,2.623638178352928,-2.1551165103108385,4.240368306275741,6.357142857142844,-7.857225767216108,-4.775099124455598,1.8486999992878685,-2.3845142248169036,-2.704135737009544,-2.895776998951621,-2.7394963797136187,6.5364795226471415,3.37362009897221,2.410015649452268,17.9524602251564,-8.120731767606205,-3.22206182667285,-9.149651094317504,-1.5394041497306024,-2.4697703163403744,-2.982482116875807,-3.5745264068851625,-1.7279483804271263,-2.010442580949085,-3.0572032807339147,-3.6552969825607002,-2.2443898475063593,-2.8323374616889705,-2.762720527408221,-2.899872500787868,-1.9802335114620317,-2.99262430131038,-3.4464974072516514,-3.0361020850085114,-3.757312196222546
2022-09-28,-0.43%,-0.48%,0.02%,0.15%,-2.23%,-3.29%,0.83%,0.13%,-0.27%,0.25%,-0.25%,1.04%,-0.21%,0.53%,-1.33%,1.71%,1.05%,2.33%,-0.30%,1.16%,-0.21%,0.29%,-0.31%,-1.70%,-1.76%,0.22%,-0.72%,0.23%,-1.28%,-0.54%,0.26%,0.50%,0.26%,0.57%,-0.32%,1.51%,-0.94%,-1.539079449964324,-1.5706629815632478,0.9604991977998338,-0.3779638297404795,1.914223406833066,2.8571428571428594,-4.2845783464439755,-2.8882049160753276,0.3503735911182418,-0.3536063317027234,-1.2941493664060393,-0.45082252154536795,-1.2438976180741534,5.6164749933137195,0.8065274642588413,3.824795657328253,8.95721387364083,-0.3047979048523203,-1.9789876025178228,-1.4411838217743242,-1.220694574650027,0.11134174877049977,-1.4395145493494261,-4.088741159539078,-1.7515531320091444,-0.44961256526366444,-2.0169949007991503,-1.4179590248567766,-2.094864617584636,-1.940700763492441,0.07616533194748987,-0.6169562838045847,-0.31616380951260975,-0.35472704920528436,-1.8178101460129197,-0.17253417538192825,-2.75053214429269
2022-09-29,1.88%,1.87%,-1.35%,1.96%,0.59%,-1.25%,-3.47%,-2.45%,-0.13%,2.05%,1.94%,1.22%,+1.97%,-5.37%,-3.74%,1.38%,-7.42%,4.65%,1.91%,4.40%,2.20%,2.81%,2.24%,1.10%,1.19%,0.92%,3.18%,2.63%,1.66%,2.00%,2.74%,2.14%,1.25%,2.25%,2.69%,4.30%,2.08%,1.4453792618713637,1.3870429063149643,-1.3260774010863556,2.116425494311278,-1.6503951650395106,-4.49966420416386,-2.6719817627089357,-2.32558753079322,-0.39924765240982224,2.3023379638209067,1.6893732970027249,2.26630375469065,1.751006828926633,-4.862525458248468,-5.024165707710015,3.117359413202944,-6.447607329753162,7.091647120756379,1.603666601113011,5.618192226099779,1.9771027687090128,3.1056943207416574,1.922582413503062,-0.6239288485247079,-0.590707105627845,1.1422448297015357,2.437991562460584,2.8596432576153,0.3609634020630943,1.4539062972925334,3.0124099457547646,2.651899925871602,1.521416164784238,2.831961832826919,2.367815336319532,5.878405201419449,1.1227815382487443
2022-09-30,-1.54%,-1.56%,-0.27%,-2.83%,-0.09%,1.38%,0.18%,0.08%,+0.39%,-2.84%,-2.08%,-3.29%,-2.11%,1.19%,1.59%,-1.78%,5.50%,-1.12%,-1.24%,-0.13%,-0.92%,-3.38%,-1.83%,-4.07%,-1.64%,-2.74%,-2.46%,-1.53%,-1.50%,-2.14%,-3.23%,-0.66%,-3.05%,-1.59%,-1.88%,-1.77%,-1.57%,0.31103199244626056,0.2807930692052186,-1.617748506057651,-0.9308481305834344,0.4992867332382288,0.11574074074073826,-3.3003364098482284,-2.3801036587059445,0.25730551348926417,-0.8494411965003001,-0.18437585359191477,-2.1133897188988566,-0.18698814736421188,-4.228918713598375,-2.2089524387114734,-0.42067307692307065,-2.331283304005409,3.4777112827179537,0.6473255773194473,4.265225321299398,1.256995698163186,-0.6664271758635696,0.36760720999607177,-3.0192988015993567,-0.4720340207480603,-1.846826104089542,0.6352655570716064,1.0546341436079796,0.13832724735227728,-0.18347221766531618,-0.5763615093897505,1.4654720112853055,-1.8334810173743121,0.6249475778778999,0.7679673994700416,2.454064657403147,0.47831869941866817
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-04,-1.71%,-1.65%,-0.11%,-1.72%,-2.79%,-2.66%,-0.36%,-0.71%,+0.70%,-1.51%,-1.44%,-1.73%,-1.51%,1.25%,1.91%,-0.94%,-0.69%,-2.14%,-1.10%,-0.90%,-1.40%,-1.83%,-1.31%,-1.97%,-1.79%,-1.94%,-1.66%,-0.35%,-0.64%,-0.05%,-1.29%,-0.67%,-1.96%,-1.76%,-1.62%,-0.23%,-0.83%,-3.2281325102027725,-3.189915966386555,-0.37686527969845895,-4.50208770525496,-2.8834790829591084,-1.3127051101734657,-0.1810394752644899,-0.6361550820603479,1.0867123441536575,-4.307229935037743,-3.4967845659163985,-4.9669198235335,-3.587484942350716,2.461867808402464,3.535512637216182,-2.697095435684653,4.771373490710871,-3.2379837038364756,-2.3181445198499016,-1.035216717208636,-2.3097738379015595,-5.147007239146027,-3.1116029262437674,-5.958881060674649,-3.4001123981688184,-4.6333994778442005,-4.085021020469776,-1.8763672357634222,-2.125854488278486,-2.194177032651807,-4.482655391478968,-1.332527451629998,-4.953235273102653,-3.3203727002462338,-3.4637716542119565,-1.9966914550339097,-2.383616564669398
2022-10-05,2.80%,2.80%,-1.50%,3.15%,-1.84%,-2.51%,3.59%,2.50%,-1.25%,3.34%,3.06%,4.46%,+3.06%,-0.21%,-0.41%,4.43%,-3.42%,3.46%,3.79%,4.34%,2.33%,3.56%,3.49%,2.15%,1.53%,3.30%,2.72%,3.54%,3.84%,3.09%,3.53%,3.68%,3.30%,3.74%,2.14%,2.98%,4.32%,5.537971509834362,5.430367001145794,-1.8762685423815848,5.484572515971184,-1.8373346398824149,-2.5119617224880275,3.217439742170838,1.771128151649622,-1.6965749048584726,5.680896556468551,5.6018325697626,8.384712374565302,5.725927454666137,-4.59317585301838,-3.274779241630071,3.4241150307682955,-8.064519534247433,8.843878435303184,6.734861856217009,10.366300410807606,4.5133824044416375,3.8073240225869927,6.65144708035715,5.205701350447847,3.298449251995235,6.552866241440082,5.777421719470907,7.062211643765107,6.341480955816143,5.0739346439044795,4.305896867747441,6.683168606842317,6.600319598175123,6.895436141599151,6.155232172758178,4.460925253805544,7.450693157906889
2022-10-06,-0.14%,-0.18%,0.94%,-0.15%,1.52%,0.34%,-1.64%,0.26%,+0.01%,-0.25%,-0.24%,0.94%,-0.20%,3.30%,1.21%,-0.09%,-1.79%,1.43%,-0.86%,2.06%,0.33%,-0.54%,-0.58%,-2.25%,-0.60%,0.36%,-0.62%,-1.09%,-0.96%,-0.79%,-0.89%,-0.51%,0.22%,-0.53%,-0.50%,0.01%,-1.19%,2.6549842986473045,2.61358250389329,-0.5776641231023626,2.994927231242939,-0.34296913277805574,-2.17703349282295,1.8865683462154577,2.7710627624976962,-1.2431546269489648,3.0808758465011286,2.811462638032654,5.44390367109628,2.8504008503628007,3.074389239637664,0.7949628044926164,4.337127037834513,-5.1495053978916125,4.938425228327634,2.893774708382691,6.491573556160122,2.6673755234070917,2.9927754307355383,2.8933538294234764,-0.14600245648420132,0.9224899122605071,3.672197824332921,2.085953179490571,2.410020683124025,2.8477410235925076,2.2718696646884506,2.612854408472535,3.1473897969019142,3.529364707807408,3.1885419718813472,1.6265020300968516,2.9838338510184688,3.0695966035861324
